id|persona_id|cargo|fecha|fecha_final|activo|usercreated|usermodified|created_at|updated_at
437|46|Educacion y Conocimiento Universidades Antonio Nariño Univalle Surcolombiana Profesor|01/01/1993|31/12/2000|1|NA|NA|2010-01-21T19:18:20Z|2010-01-21T19:18:20Z
396|1262|Servicios de Salud Gerente Centro Ambulatario|04/05/1995|05/04/1998|1|NA|NA|2010-01-17T17:35:02Z|2010-01-23T15:43:09Z
397|1262|Servicios de Salud Medico General E. S. E. Hospital San Rafael|01/02/1991|01/03/1995|1|NA|NA|2010-01-17T17:35:02Z|2010-01-23T15:43:09Z
398|1262|Servicios de Salud Gerente E. S. E. Hospital San Rafael|03/04/1994|04/03/1995|1|NA|NA|2010-01-17T17:35:02Z|2010-01-23T15:43:09Z
386|36|Educacion y Conocimiento Docente Institucion Educativa Agrícola Panan (Nariño)|31/12/1999|31/12/2000|1|NA|NA|2010-01-17T17:35:02Z|2010-01-26T17:11:09Z
387|1255|Educacion y Conocimiento Conferencista Internacional. Tema: Mujer y Familia Sur Centro Y Norteamérica|20/01/1989|14/07/2003|1|NA|NA|2010-01-17T17:35:02Z|2010-01-27T20:18:05Z
388|1255|Otros Servicios Miembro Fundador Partido Nacional Cristiano|07/01/1989|02/02/2007|1|NA|NA|2010-01-17T17:35:02Z|2010-01-27T20:18:05Z
390|29|Minerales Presidente Fendipetroleo|01/01/1999|01/01/2000|1|NA|NA|2010-01-17T17:35:02Z|2010-01-28T19:18:25Z
391|29|Estatal Ministro Ministerio de Justicia y del Derecho|01/01/1998|01/01/1999|1|NA|NA|2010-01-17T17:35:02Z|2010-05-25T20:12:50Z
392|29|Educacion y Conocimiento Docente Universitario Universidad de Nariño|01/01/1970|01/01/1972|1|NA|NA|2010-01-17T17:35:02Z|2010-05-25T20:12:50Z
411|255|Servicios de Salud Jefe de Mercadeo y Calidad Instituto de Seguro Social - Cúcuta|12/10/1995|26/11/1996|1|NA|NA|2010-01-17T17:35:02Z|2010-01-30T16:35:23Z
412|255|Servicios de Salud Gerente CAB Instituto de Seguro Social - Los Patios|13/12/1996|28/02/1997|1|NA|NA|2010-01-17T17:35:02Z|2010-01-30T16:35:23Z
399|1276|Estatal Jefe De Compras Secretaria De Obras PúBlicas Valle Del Cauca|01/01/1979|01/01/1980|1|NA|NA|2010-01-17T17:35:02Z|2010-05-06T16:39:14Z
413|255|Servicios de Salud Médica General Instituto de Seguro Social - Cúcuta|24/05/1994|16/11/1994|1|NA|NA|2010-01-17T17:35:02Z|2010-01-30T16:35:23Z
414|255|Servicios de Salud Médica General Ministerio de Obras Públicas|01/01/1988|31/01/1989|1|NA|NA|2010-01-17T17:35:02Z|2010-01-30T16:35:23Z
415|255|Servicios de Salud Asesora Caja de Previsión Social Municipal - Cúcuta|02/10/1988|06/09/1989|1|NA|NA|2010-01-17T17:35:02Z|2010-01-30T16:35:23Z
540|1419|Estatal Consultora para el diseño estratégico del componente de apoyo a la Pequeña y Mediana Empresas del Proyecto MIDAS ARD – USAID|01/02/2006|29/06/2006|1|NA|NA|2010-02-04T16:14:57Z|2010-02-04T16:14:57Z
541|1419|Estatal Consultora BANCO MUNDIAL – División de Infraestructura Latinoamérica y El Caribe|01/03/2006|28/04/2006|1|NA|NA|2010-02-04T16:14:57Z|2010-02-04T16:14:57Z
552|1349|Estatal Inspectora Local de Policia Municipio El Carmen de Atrato|24/02/2003|NA|1|NA|NA|2010-02-04T22:35:53Z|2010-02-04T22:35:53Z
438|46|Servicios de Salud Ejercicio Independiente Consultorio Privado|01/01/1996|01/01/2001|1|NA|NA|2010-01-21T19:18:20Z|2010-01-21T19:18:20Z
681|2487|Estatal Asesor Despacho - Gerente Lotería Alcaldía Mayor Cartagena|01/01/1990|31/12/1993|1|NA|NA|2010-04-20T17:21:34Z|2010-04-20T17:21:34Z
440|41|Estatal Gerente Lotería del Cauca|02/07/1982|02/07/1985|1|NA|NA|2010-01-21T21:49:48Z|2010-01-21T21:49:48Z
441|41|Estatal Senador de la República Senado de la República|01/01/1994|01/01/1994|1|NA|NA|2010-01-21T21:49:48Z|2010-01-21T21:49:48Z
442|41|Estatal Representante a la Cámara Honorable Cámara de Representantes|20/07/1986|20/07/2006|1|NA|NA|2010-01-21T21:49:48Z|2010-01-21T21:49:48Z
443|41|Estatal Gerente Industria Licorera del Cauca|02/02/1980|02/02/1982|1|NA|NA|2010-01-21T21:49:48Z|2010-01-21T21:49:48Z
444|41|Estatal Miembro Comisión Constitucional Redactora Para La Reforma Penal Entidades Varias|01/01/2003|01/01/2003|1|NA|NA|2010-01-21T21:49:48Z|2010-01-21T21:49:48Z
682|2487|Estatal Abogado consultor Personería Distrital Cartagena|01/03/1979|31/12/1981|1|NA|NA|2010-04-20T17:21:34Z|2010-04-20T17:21:34Z
445|41|Educacion y Conocimiento Profesor de Derecho Universidad del Cauca|25/01/1973|05/03/2008|1|NA|NA|2010-01-21T21:49:48Z|2010-01-21T21:53:45Z
875|182|Otros Servicios Gerente Instituto para el Desarrollo de Antioquia (IDEA)|01/04/2002|31/12/2003|1|NA|NA|2011-03-09T12:47:32Z|2011-03-09T12:47:32Z
448|41|Estatal Juez Penal Munipal de Popay Juzgado 1 Penal Municipal|25/02/1973|25/02/1974|1|NA|NA|2010-01-21T21:49:48Z|2010-01-21T21:53:45Z
449|41|Estatal Juez Penal del Circuito Juzgado 1 Penal del Circuito|25/02/1974|25/02/1975|1|NA|NA|2010-01-21T21:49:48Z|2010-01-21T21:53:45Z
450|41|Estatal Miembro Comisión Revisora del Proyecto de Código de Procedimiento Penal Congreso de la República|01/01/1987|01/01/1987|1|NA|NA|2010-01-21T21:49:48Z|2010-01-21T21:53:45Z
683|2039|Estatal Asesor Elaboración de Programas con Grupos Vulnerables para la  institucionalización de una Política Social del Municipio de La Unión Valle|01/08/1999|31/12/1999|1|NA|NA|2010-04-20T21:01:43Z|2010-04-20T21:01:43Z
452|41|Estatal Director Consultorio Jurídico Universidad del Cauca|25/02/1977|25/11/1977|1|NA|NA|2010-01-21T21:49:48Z|2010-01-21T21:53:45Z
453|1334|Servicios de Salud Director Hospitala San Rafael de Tunja|20/01/1993|22/12/1993|1|NA|NA|2010-01-22T04:09:39Z|2010-01-22T04:09:39Z
454|1334|Servicios de Salud Director Instituto Nacional de Salud|20/02/2004|24/10/2006|1|NA|NA|2010-01-22T04:09:39Z|2010-01-22T04:09:39Z
455|1334|Servicios de Salud Gerente Clinca Santa Catalina Tunja|15/01/2008|15/01/2009|1|NA|NA|2010-01-22T04:09:39Z|2010-01-22T04:09:39Z
456|196|Otros Servicios Gerente General Centrales Eléctricas del Cauca. Sa Esp|01/02/1995|30/06/1997|1|NA|NA|2010-01-22T17:28:41Z|2010-01-22T17:28:41Z
457|196|Otros Servicios Gerente General Acueducto y Alcantarillado de Popayán Sa Esp|01/01/1992|31/12/1994|1|NA|NA|2010-01-22T17:28:41Z|2010-01-22T17:28:41Z
458|196|Otros Servicios Subgerente Administrativo y Financiero Acueducto y Alcantarillado De Popayán Sa Esp|01/06/1990|31/12/1991|1|NA|NA|2010-01-22T17:28:41Z|2010-01-22T17:28:41Z
459|38|Telecomunicaciones Corresponsal de Noticias CARACOL RADIO París Francia.|01/06/1996|30/09/1996|1|NA|NA|2010-01-22T17:33:24Z|2010-01-22T17:33:24Z
460|38|Otros Servicios Consultor Político Comunicaciones Estratégicas SHEPARDSON STERN & KAMINKSY Bogotá Colombia|01/07/1997|31/12/1997|1|NA|NA|2010-01-22T17:33:24Z|2010-01-22T17:33:24Z
461|38|Otros Servicios Director de Juventudes Campaña Presidencia de Andrés Pastrana GRAN ALIANZA POR EL CAMBIO|01/04/1998|30/08/1998|1|NA|NA|2010-01-22T17:33:24Z|2010-01-22T17:33:24Z
462|38|Estatal Viceministro de Educación y Juventud Ministerio de Educación Naciona|01/08/1998|30/05/2000|1|NA|NA|2010-01-22T17:33:24Z|2010-01-22T17:33:24Z
463|38|Estatal Director  Colombia Joven Presidencia de la Republica|01/05/2000|30/08/2001|1|NA|NA|2010-01-22T17:33:24Z|2010-01-22T17:33:24Z
464|38|Telecomunicaciones Corresponsal de noticias TODELAR RADIO Washington DC|01/08/2001|31/12/2001|1|NA|NA|2010-01-22T17:33:24Z|2010-01-22T17:33:24Z
465|38|Telecomunicaciones Analista Internacional Principal RCN ( Radio Cadena Nacional)|01/03/2002|30/08/2004|1|NA|NA|2010-01-22T17:33:24Z|2010-01-22T17:33:24Z
466|38|Otros Servicios Consultor Banco Mundial Washington DC.|01/01/2003|30/07/2003|1|NA|NA|2010-01-22T17:33:24Z|2010-01-22T17:33:24Z
467|38|Estatal Ministro Plenipotenciario Ministerio de Relaciones Exteriores (Embajada en Londres)|16/08/2004|01/09/2005|1|NA|NA|2010-01-22T17:33:24Z|2010-01-22T17:33:24Z
876|182|Otros Servicios Presidente Fiduciaria Central S.A|01/02/2004|28/02/2005|1|NA|NA|2011-03-09T12:47:32Z|2011-03-09T12:47:32Z
468|4|Estatal Secretario General Contraloría del Huila|01/01/1990|01/01/1990|1|NA|NA|2010-01-22T21:05:02Z|2010-05-21T20:06:24Z
469|4|Educacion y Conocimiento Docente Universidad Libre|01/01/1983|01/01/1986|1|NA|NA|2010-01-22T21:05:02Z|2010-01-22T21:05:02Z
471|180|Otros Servicios Asistente jurídico Luna Visbal Abogados|01/01/1995|31/12/1995|1|NA|NA|2010-01-23T05:03:15Z|2010-01-23T05:03:15Z
472|180|Otros Servicios Asistente jurídico y conciliador Cámara de Comercio|01/01/1996|31/12/1997|1|NA|NA|2010-01-23T05:03:15Z|2010-01-23T05:03:15Z
473|58|Educacion y Conocimiento Profesora Universidad Tecnológica de Pereira|01/01/1983|31/12/1986|1|NA|NA|2010-01-25T16:16:29Z|2010-05-14T16:52:32Z
476|183|Otros Servicios Directora Centro de Extensión a la Comunidad Instituto Tolimense de Formación Técnica Profesional|01/01/1994|31/12/1997|1|NA|NA|2010-01-25T19:41:46Z|2010-01-25T19:41:46Z
477|183|Otros Servicios Cónsul Primera Clase en Colón -Panamá Ministerio de Relaciones Exteriores|01/01/1997|31/12/2001|1|NA|NA|2010-01-25T19:41:46Z|2010-01-25T19:41:46Z
479|157|Estatal Diputado a la Asamblea del Valle Asamblea de Valle|01/01/1992|01/01/2001|1|NA|NA|2010-01-25T20:02:21Z|2010-01-25T20:02:21Z
98|482|Estatal Indefinido Carbocol|01/01/1996|31/12/1997|1|NA|NA|2010-01-17T17:34:58Z|2010-02-16T19:05:13Z
481|157|Estatal Vicepresidente Asociación Nacional de Diputados Asociación Nacional de Diputados|01/01/2001|01/01/2003|1|NA|NA|2010-01-25T20:02:21Z|2010-01-25T20:02:21Z
478|157|Estatal Concejal de Andalucía Concejo de Andalucía|01/01/1982|01/01/1984|1|NA|NA|2010-01-25T20:02:21Z|2010-01-25T20:03:19Z
482|1345|Educacion y Conocimiento Docente Universidad Libre|02/02/1979|25/01/2010|1|NA|NA|2010-01-25T20:05:52Z|2010-01-25T20:05:52Z
483|1345|Estatal Magistrado Tribunal Superior de Bogotá Rama Judicial|28/09/1989|31/05/1991|1|NA|NA|2010-01-25T20:05:52Z|2010-01-25T20:05:52Z
484|1345|Estatal Secretario General  del Fondo DRI Fondo de Desarrollo Rural Integrado|28/09/1988|29/09/1989|1|NA|NA|2010-01-25T20:05:52Z|2010-01-25T20:05:52Z
485|1345|Estatal Procurador Delegado para la Vigilancia Judicial Fuerzas Militares ante el Consejo de Estado y ante la Corte Suprema de Justicia Procuraduria General de la Nación.|01/06/1991|12/08/1996|1|NA|NA|2010-01-25T20:05:52Z|2010-01-25T20:05:52Z
489|1355|Otros Servicios Jefe de Prensa Petrobras Colombia Limited|NA|NA|1|NA|NA|2010-01-26T13:48:26Z|2010-01-26T13:48:26Z
490|1355|Otros Servicios Jefe de Mercadeo Ensicom|NA|NA|1|NA|NA|2010-01-26T13:48:26Z|2010-01-26T13:48:26Z
491|1355|Otros Servicios Jefe de Comunicaciones Adecco Colombia|NA|NA|1|NA|NA|2010-01-26T13:48:26Z|2010-01-26T13:48:26Z
492|1355|Otros Servicios Jefe de Comunicaciones FCB Colombia|NA|NA|1|NA|NA|2010-01-26T13:48:26Z|2010-01-26T13:48:26Z
493|1355|Otros Servicios Jefe de Comunicaciones Mcann Erickson de Colombia|NA|NA|1|NA|NA|2010-01-26T13:48:26Z|2010-01-26T13:48:26Z
236|874|Estatal Asesora del despacho Ministerio de Educación|01/01/1989|31/12/1990|1|NA|NA|2010-01-17T17:35:00Z|2010-01-26T19:06:08Z
237|874|Estatal Auxiliar Ministerio de Justicia|01/01/1986|31/12/1988|1|NA|NA|2010-01-17T17:35:00Z|2010-01-26T19:06:08Z
494|842|Otros Servicios Gerente Caja de Previsión Nacional - Seccional Boyacá|28/02/1980|16/04/1982|1|NA|NA|2010-01-26T19:35:56Z|2010-01-26T19:35:56Z
176|686|Estatal Secretario Privado Alcaldía Pasto|01/01/1972|31/12/1972|1|NA|NA|2010-01-17T17:34:59Z|2010-05-14T18:24:39Z
474|61|Estatal Ministro Ministerio de Trabajo y Seguridad Social|18/03/1997|31/01/1998|1|NA|NA|2010-01-25T16:55:30Z|2010-05-25T20:39:39Z
475|61|Estatal Viceministro Ministerio de Salud|04/08/1994|17/03/1997|1|NA|NA|2010-01-25T16:55:30Z|2010-05-25T20:39:39Z
496|207|Estatal Alcalde Municipio de Villavicencio|01/01/1987|31/12/1988|1|NA|NA|2010-01-26T20:37:19Z|2010-01-26T20:37:19Z
497|207|Estatal Director Regional Contraloría General|01/01/1992|31/12/1993|1|NA|NA|2010-01-26T20:37:19Z|2010-01-26T20:37:19Z
498|66|Estatal Superintendente delegado en Telecomunicaciones Superintendencia de Servicios Públicos Domiciliarios|01/08/1999|05/09/1999|1|NA|NA|2010-01-26T21:21:16Z|2010-09-15T19:08:22Z
217|814|Otros Servicios Consultor Internacional En Washington Banco Interamericano de Desarrollo-Bid|01/01/2000|31/12/2001|1|NA|NA|2010-01-17T17:35:00Z|2010-05-25T16:12:49Z
63|391|Editorial e Industria Grafica Directora Editorial de Publicaciones Semanales Periódico El Pueblo|19/05/1975|26/08/1985|1|NA|NA|2010-01-17T17:34:58Z|2010-01-27T19:47:07Z
64|391|Estatal Presidenta del Senado de la República Senado de la República|20/07/2005|20/07/2006|1|NA|NA|2010-01-17T17:34:58Z|2010-01-27T19:47:07Z
499|1332|Estatal Asesor Senado de la República|04/08/2004|20/07/2006|1|NA|NA|2010-01-28T14:32:18Z|2010-01-28T14:32:18Z
500|1332|Estatal Pasante Corte Penal Internacional|15/10/2007|15/01/2008|1|NA|NA|2010-01-28T14:32:18Z|2010-01-28T14:32:18Z
501|1332|Estatal Asesor Ministerio de Relaciones Exteriores|04/08/2008|04/08/2009|1|NA|NA|2010-01-28T14:32:18Z|2010-01-28T14:32:18Z
242|906|Otros Servicios Coodirector Partido Liberal Colombiano|01/07/2003|30/06/2005|1|NA|NA|2010-01-17T17:35:00Z|2010-01-29T19:13:03Z
513|282|Educacion y Conocimiento Secretario General Comisión Vallecaucana por la Educación|01/01/2001|01/04/2003|1|NA|NA|2010-02-02T16:26:36Z|2010-02-02T16:32:07Z
3|244|Otros Servicios Vicepresidente Junta directiva del acueducto|01/01/1986|01/01/1988|1|NA|NA|2009-12-07T16:02:59Z|2010-02-03T16:33:51Z
534|273|Educacion y Conocimiento Decano Facultad de Ingeniería Universidad El Bosque|NA|NA|1|NA|NA|2010-02-04T14:41:13Z|2010-02-04T14:41:13Z
553|1472|Estatal Asesor UTL Senado de la República|01/12/2005|31/12/2006|1|NA|NA|2010-02-05T01:20:26Z|2010-02-05T01:20:26Z
554|1472|Estatal Asesor UTL Cámara de Representantes|15/02/2008|16/12/2008|1|NA|NA|2010-02-05T01:20:26Z|2010-02-05T01:20:26Z
555|1472|Otros Servicios Abogado Consultor Varias|01/01/1995|30/09/2009|1|NA|NA|2010-02-05T01:20:26Z|2010-02-05T01:20:26Z
580|1762|Otros Servicios COORDINADOR FONDO DE EMPLEADOS UNIANDES|01/11/2001|01/07/2007|1|NA|NA|2010-02-11T17:49:02Z|2010-02-11T17:49:02Z
581|1762|Otros Servicios DIRECTOR|NA|NA|1|NA|NA|2010-02-11T17:49:02Z|2010-02-11T17:49:02Z
588|1805|Educacion y Conocimiento Miembro Comité de Sociología Política de la Asociación Internacional de Sociología|05/07/1982|11/02/2010|1|NA|NA|2010-02-11T19:05:59Z|2010-02-11T19:11:05Z
589|1805|Educacion y Conocimiento Director Executive Assesment Center con Marvin Dunnette University  of Minnessota|01/02/1971|30/11/1971|1|NA|NA|2010-02-11T19:11:05Z|2010-02-11T19:11:05Z
592|1954|Estatal Gerente Departamental Contraloría General de la República|01/02/2008|01/02/2009|1|NA|NA|2010-02-11T22:17:08Z|2010-02-11T22:17:08Z
593|288|Estatal Secretario Encargado Fondo Nacional de Caminos Vecinales|01/01/1990|30/01/1991|1|NA|NA|2010-02-12T12:29:06Z|2010-02-12T12:29:06Z
558|1403|Estatal Secretaria Mujer Juventud y Familia Municipio de Palmira|25/08/2003|31/12/2003|1|NA|NA|2010-02-05T16:11:12Z|2010-02-12T13:25:03Z
594|1403|Estatal Asesora Contraloría Municipal Municipio de Palmira|27/01/2003|27/07/2003|1|NA|NA|2010-02-12T13:25:03Z|2010-02-12T13:25:03Z
595|1403|Estatal Personera para asuntos Derechos Humanos Municipio de Palmira|28/05/1998|02/04/2001|1|NA|NA|2010-02-12T13:25:03Z|2010-02-12T13:25:03Z
596|1403|Estatal Personera Delegada Personería Cali|27/11/1992|26/05/1998|1|NA|NA|2010-02-12T13:25:03Z|2010-02-12T13:25:03Z
597|288|Otros Servicios Abogado Ejercicio Independiente|01/02/1991|31/12/2000|1|NA|NA|2010-02-12T13:57:29Z|2010-02-12T13:57:29Z
598|2117|Estatal Magistrado Corte Constitucional Corte Constitucional|01/01/1993|31/12/2001|1|NA|NA|2010-02-12T14:02:17Z|2010-02-12T14:02:17Z
599|2117|Educacion y Conocimiento Vicerector Universidad de Antioquia|28/09/1989|31/12/1992|1|NA|NA|2010-02-12T14:02:17Z|2010-02-12T14:02:17Z
877|2520|Servicios de Salud Coordinador Médico Policía Nacional Santander|NA|NA|1|NA|NA|2011-04-14T19:54:35Z|2011-04-14T19:54:35Z
772|516|Estatal Notario Medellín Ministerio de Justicia|01/01/1989|31/12/1991|1|NA|NA|2010-09-14T20:31:57Z|2010-09-14T20:31:57Z
425|1309|Estatal Ingeniero Director De Carreteras Secretaria de Obras Públicas del departamento del Huila|01/01/1983|31/01/1989|1|NA|NA|2010-01-17T17:35:02Z|2010-02-12T20:01:01Z
426|1309|Estatal Secretario de Obras Públicas del departamento del Huila Secretaria de Obras Públicas de departamento Del Huila|01/01/1992|31/12/1992|1|NA|NA|2010-01-17T17:35:02Z|2010-02-12T20:01:01Z
174|686|Estatal Secretario de Gobierno Gobernación Nariño|01/01/1979|31/12/1980|1|NA|NA|2010-01-17T17:34:59Z|2010-05-14T18:24:39Z
600|1799|Ingenieria y Servicios de Construccion Ingeniero de Mantenimiento Ingeniero de Obras Ingeniero de distribución Entidades Privadas y Electrificadora zona del Meta|07/06/1973|09/07/1982|1|NA|NA|2010-02-13T00:45:14Z|2010-02-13T00:45:14Z
601|1799|Educacion y Conocimiento Profesor universitario Universidad Francisco de Paula Santander|02/01/1978|24/11/1978|1|NA|NA|2010-02-13T00:45:14Z|2010-02-13T00:45:14Z
602|1799|Ingenieria y Servicios de Construccion Socio Gerente Director ejecutivo Gerente C.I.E. Ingenieros LTDA CIELECTRICA LTDA CIETSE LTDA|10/04/1982|02/12/2010|1|NA|NA|2010-02-13T00:45:14Z|2010-02-13T00:45:14Z
605|1763|Otros Servicios Coordinador Movimiento Político MIRA|01/01/2009|07/07/2009|1|NA|NA|2010-02-13T17:00:54Z|2010-02-13T17:00:54Z
606|2125|Agricola Jefe Planeacion Ministerio de Agricultura|25/05/1970|22/06/1974|1|NA|NA|2010-02-13T20:15:00Z|2010-02-13T20:15:00Z
607|2125|Educacion y Conocimiento Director Organizacion y Metodos Ministerio de Educacion|16/08/1966|06/10/1970|1|NA|NA|2010-02-13T20:15:00Z|2010-02-13T20:15:00Z
608|2125|Estatal Secretario General Alcadia Mayor de Bogota|15/11/1974|25/12/1975|1|NA|NA|2010-02-13T20:15:00Z|2010-02-13T20:15:00Z
609|284|Otros Servicios Coordinador Minorias Etnicas Partido U|15/12/2008|31/12/2009|1|NA|NA|2010-02-15T05:56:12Z|2010-02-15T05:56:12Z
561|1852|Otros Servicios auxiliar Seguridad Nacional al Transporte Ltda.|NA|NA|1|NA|NA|2010-02-06T22:16:30Z|2014-05-15T22:20:45Z
562|1852|Farmaceuticos auxiliar Industrias Seyvor Ltda.|NA|NA|1|NA|NA|2010-02-06T22:16:30Z|2014-05-15T22:20:45Z
563|1852|Otros Servicios auxiliar Comercializadora Producplasticos Ltda.|NA|NA|1|NA|NA|2010-02-06T22:16:30Z|2014-05-15T22:20:45Z
99|482|Estatal Director Pecuario Ministerio de Agricultura|01/01/1998|31/12/1999|1|NA|NA|2010-01-17T17:34:58Z|2010-02-16T19:05:13Z
610|2087|Metalmecanica Gerente CEDAL S.A.|NA|NA|1|NA|NA|2010-02-17T00:02:19Z|2010-02-17T00:02:19Z
612|2092|Servicios de Salud odontologó Independiente  - practica privada|16/12/2000|17/02/2010|1|NA|NA|2010-02-17T21:40:12Z|2010-02-17T21:40:12Z
613|2092|Educacion y Conocimiento docente  carrera técnica laboral Auxliares admisntirativos de salud CAMPOALTO|04/08/2009|17/02/2010|1|NA|NA|2010-02-17T21:40:12Z|2010-02-17T21:40:12Z
614|2092|Servicios de Salud odontólogo U. Movil Coop.Intrasalud-Hospitla Centro Oriente ESE II|16/06/2003|18/11/2003|1|NA|NA|2010-02-17T21:40:12Z|2010-02-17T21:40:12Z
615|2092|Servicios de Salud Fundador asesor consultor en  el área de garantia de calidad y en el desarrollo de planes progrmas y proyectos de salud SACAVI CTA|01/06/2002|15/06/2003|1|NA|NA|2010-02-17T21:40:12Z|2010-02-17T21:40:12Z
616|2092|Servicios de Salud odontólogo Servicio Social Obligatorio Hospital Centro Oriente ESE Nivel II|04/01/2001|04/01/2002|1|NA|NA|2010-02-17T21:40:12Z|2010-02-17T21:40:12Z
617|1058|Estatal Secretario General Gobernación del Cesar|01/01/1999|01/01/2000|1|NA|NA|2010-02-18T18:14:41Z|2010-02-18T18:14:41Z
618|1742|Educacion y Conocimiento SUBDIRECTORA DE PERSONAL ESE MARCO FIDEL SUAREZ BELLO|NA|NA|1|NA|NA|2010-02-21T03:35:52Z|2010-02-21T03:35:52Z
619|1742|Estatal SUBDIRECTORA DE PERSONAL ESE MUNICIPIO DE LA CEJA|NA|NA|1|NA|NA|2010-02-21T03:35:52Z|2010-02-21T03:35:52Z
620|1742|Otros Servicios ABOGADA LITIGANTE ASESORA JURÍDICA INDEPENDIENTE|NA|NA|1|NA|NA|2010-02-21T03:35:52Z|2010-02-21T03:35:52Z
621|1336|Otros Servicios Administrador LETROGOLFO|NA|NA|1|NA|NA|2010-02-21T04:04:39Z|2010-02-21T04:04:39Z
622|1342|Articulos Industriales Ingeniero Electricista IMAN LIMITADA|NA|NA|1|NA|NA|2010-02-21T04:25:47Z|2010-02-21T04:25:47Z
623|1342|Articulos Industriales Ingeniero Electricista VISUAL INGENIERÍA|NA|NA|1|NA|NA|2010-02-21T04:25:47Z|2010-02-21T04:25:47Z
624|2268|Ingenieria y Servicios de Construccion Asesor ESPY Yumbo|06/06/2006|31/12/2007|1|NA|NA|2010-02-21T17:30:34Z|2010-02-21T17:30:34Z
625|1455|Telecomunicaciones Aprendiz E.P.M.|NA|NA|1|NA|NA|2010-02-21T23:16:28Z|2010-02-21T23:16:28Z
626|1455|Telecomunicaciones Ejecutivo Comercial Movistar|NA|NA|1|NA|NA|2010-02-21T23:16:28Z|2010-02-21T23:16:28Z
627|1339|Otros Servicios ASESORA JURÍDICA Coperativa Forjar|NA|NA|1|NA|NA|2010-02-21T23:29:49Z|2010-02-21T23:29:49Z
628|1339|Otros Servicios Abogada Litigante Independiente|NA|NA|1|NA|NA|2010-02-21T23:29:49Z|2010-02-21T23:29:49Z
629|1339|Estatal Asistente de Fiscalía Fiscalía|NA|NA|1|NA|NA|2010-02-21T23:29:49Z|2010-02-21T23:29:49Z
630|1339|Estatal ASISTENTE DE ALCALDIA MUNICIPIO SEGOVIA Municipio Segovia|NA|NA|1|NA|NA|2010-02-21T23:29:49Z|2010-02-21T23:29:49Z
631|1347|Otros Servicios Comerciante Independiente|NA|NA|1|NA|NA|2010-02-21T23:47:13Z|2010-02-21T23:47:13Z
632|1566|Muebles y Maderas Gerente PUERTAS Y DECORACIONES|NA|NA|1|NA|NA|2010-02-22T00:00:28Z|2010-02-22T00:00:28Z
633|1340|Telecomunicaciones AGENTE TELEFONICA Solución|NA|NA|1|NA|NA|2010-02-22T00:15:49Z|2010-02-22T00:15:49Z
634|1340|Artesanias y Regalos ASESORA DE VENTAS BORDADOS LIZ|NA|NA|1|NA|NA|2010-02-22T00:15:49Z|2010-02-22T00:15:49Z
635|1341|Textiles y Confecciones ELECTRICISTA DE PLANTA LEONISA|NA|NA|1|NA|NA|2010-02-22T00:27:41Z|2010-02-22T00:27:41Z
636|1341|Telecomunicaciones TECNICO DE TELÉFONOS CELSA|NA|NA|1|NA|NA|2010-02-22T00:27:41Z|2010-02-22T00:27:41Z
642|1338|Otros Servicios CONTRATISTA DE OBRA CIVIL INDEPENDIENTE|NA|NA|1|NA|NA|2010-02-22T00:59:17Z|2010-02-22T00:59:17Z
637|1337|Otros Servicios GERENTE ADMINISTRATIVO Cooperativa Fianciera COOPIANTIOQUIA|NA|NA|1|NA|NA|2010-02-22T00:35:59Z|2010-02-22T00:35:59Z
638|1337|Servicios de Salud Asesor Administrativo ESE RAFAEL URIBE COOPERATIVA INTEGRA|NA|NA|1|NA|NA|2010-02-22T00:35:59Z|2010-02-22T00:35:59Z
639|1337|Otros Servicios BAU Administrador cadena de restaurantes|NA|NA|1|NA|NA|2010-02-22T00:35:59Z|2010-02-22T00:35:59Z
640|1344|Otros Servicios ESCOLTA DEPARTAMENTO ADMINISTRATIVO DE SEGURIDAD DAS|NA|NA|1|NA|NA|2010-02-22T00:49:30Z|2010-02-22T00:49:30Z
641|1344|Otros Servicios FRANQUICIA JUEGOS DE AZAR INDEPENDIENTE|NA|NA|1|NA|NA|2010-02-22T00:49:30Z|2010-02-22T00:49:30Z
643|1338|Otros Servicios AUXILIAR DE ALMACEN MEJIA ACEVEDO|NA|NA|1|NA|NA|2010-02-22T00:59:17Z|2010-02-22T00:59:17Z
644|1338|Otros Servicios CONTRATISTA DE OBRA CIVIL INDEPENDIENTE|NA|NA|1|NA|NA|2010-02-22T01:00:23Z|2010-02-22T01:00:23Z
645|1338|Otros Servicios AUXILIAR DE ALMACEN MEJIA ACEVEDO|NA|NA|1|NA|NA|2010-02-22T01:00:23Z|2010-02-22T01:00:23Z
646|1338|Otros Servicios CONTRATISTA DE OBRA CIVIL INDEPENDIENTE|NA|NA|1|NA|NA|2010-02-22T01:00:32Z|2010-02-22T01:00:32Z
647|1338|Otros Servicios AUXILIAR DE ALMACEN MEJIA ACEVEDO|NA|NA|1|NA|NA|2010-02-22T01:00:32Z|2010-02-22T01:00:32Z
648|286|Otros Servicios Abogado Asociado Proskauer Rose LLP|15/09/2008|30/09/2009|1|NA|NA|2010-02-22T21:35:07Z|2010-02-22T21:35:07Z
649|286|Otros Servicios Practicante Legal Ayuda Inc.|07/01/2008|25/04/2008|1|NA|NA|2010-02-22T21:35:07Z|2010-02-22T21:35:07Z
